#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
243002,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15125.0,15125.0,1991.22
243002,3111,21210,,Desfibriladoreak mantentzea,4961.0,4961.0,105.03
243002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,4600.0,4600.0,30.44
243002,3111,22702,,Hiri Osasungarriak osasun-plana,36600.0,36600.0,5515.67
243002,3111,22702,A,Hiri Osasungarriak osasun-plana,0.0,15000.0,14916.2
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",7000.0,7000.0,3178.42
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,127000.0,130381.74,36779.41
243002,3111,22717,R,Osasuna sustatzeko zerbitzuak ematea,0.0,5359.96,4696.22
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,115000.0,120000.0,46375.5
243002,3111,22721,,Droga-mendekotasunen gizarteratze programa,98375.94,98375.94,73781.96
243002,3111,22721,R,Droga-mendekotasunen gizarteratze programa,0.0,24593.98,24593.98
243003,3112,12000,,Funtzionarioen oinarrizko ordainsariak,24027.0,24027.0,183507.26
243003,3112,12100,,Funtzionarioen ordainsari osagarriak,30785.0,30785.0,267522.75
243003,3112,14100,,Bestelako langileak,1.0,1.0,51351.0
243003,3112,16000,,"Gizarte Segurantza, enpresaren kontura",11687.0,11687.0,139427.1
243003,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1337.0,1337.0,3933.64
243003,3113,21200,,Makinak eta instalazioak onik zaintzea,24500.0,24500.0,7449.52
243003,3113,22115,,Berariazko material teknikoa,80000.0,80000.0,72315.5
243003,3113,22716,,Makinak eta instalazioak onik zaintzea,35000.0,35000.0,18236.76
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,1.0,1.0,17961.68
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,1.0,1.0,25932.26
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",1.0,1.0,9574.56
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1.0,1.0,1108.4
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,173815.0,173815.0,87199.24
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,277352.0,277352.0,155556.11
244001,3401,14100,,Bestelako langileak,36234.0,36234.0,12681.96
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",135377.0,135377.0,70329.6
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",10317.0,10317.0,6009.23
244001,3411,22761,,Izotz-pista alokatzeko kontratuak BAKH,772637.35,772637.35,457995.48
244001,3421,22762,,Gabonetako izotz pista,7000.0,7000.0,0.0
244001,3421,22767,,Kirol-instalazioen arretarako kontratuak,1457698.03,1457698.03,492973.02
244001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,730091.23,730091.23,606548.92
244001,3421,62228,,Kirol-esparruetako ekipamenduak,40000.0,40000.0,16831.01
244001,3421,62228,R,Kirol-esparruetako ekipamenduak,0.0,43.7,36.72
244001,3421,62231,A,Aranbizkarreko aldageletako lanak,0.0,267612.12,267612.12
244001,3421,62231,R,Aranbizkarreko aldageletako lanak,0.0,73448.99,73192.59
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,70066.0,70066.0,188374.47
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,106925.0,106925.0,259110.74
244003,3401,14100,,Bestelako langileak,57722.0,57722.0,206586.33
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",75871.0,75871.0,207067.37
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",4384.0,4384.0,9948.88
244003,3411,22300,,Garraioa,14500.0,14500.0,8908.02
244003,3411,22602,,Kirol-sari eta -garaikurrak ,4000.0,4000.0,2907.02
244003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",30000.0,7000.0,6706.08
244003,3411,22699,,Bestelako hainbat gastu - kirola,45000.0,45000.0,45416.88
244003,3411,22706,,Jarduera fisikoen programa,1841254.1,1841254.1,2608848.73
244003,3411,22724,,Natur ibilaldien programa,25973.1,25973.1,12063.11
244003,3411,22735,,“Kirol bidean” gazteentzako programak,56138.36,56138.36,43269.0
244003,3411,22768,,Kiroletako muntaketa berezien zerbitzua,12372.25,12372.25,8388.38
244003,3411,48111,,Hitzarmena Arabako Pilota Federazioarekin,30000.0,30000.0,10725.0
244003,3411,48119,,Hitzarmena: Aspace - Garun paralisia,25079.46,25079.46,15466.51
244003,3411,48122,,Hitzarmena: Araski,103000.0,103000.0,11625.0
244003,3411,48122,R,Hitzarmena: Araski,0.0,4568.8,0.0
244003,3411,48133,,Hitzarmena: Zuzenak,142000.0,142000.0,88774.4
244003,3411,48141,,Hitzarmena: Apdema,25254.51,25254.51,15574.52
244003,3411,48142,,Hitzarmena: Autismo Araba,14730.85,14730.85,9083.99
244003,3411,48928,,Dirulaguntza: 5+11 fundazioaren saskibaloi atala,141000.0,141000.0,106395.25
244003,3411,48929,,Hitzarmena: Gloriosas,100000.0,100000.0,76000.0
244003,3411,48935,,Kirol-dirulaguntzen deialdi orokorra,350000.0,390000.0,0.0
244003,3411,48935,R,Kirol-dirulaguntzen deialdi orokorra,0.0,161463.67,134514.16
244003,3411,48938,,"Zuzenak-ekiko hitzarmena, gurpil-aulkiko saskibaloia",25000.0,25000.0,18937.5
244003,3411,48982,,Arabako herri kirolak-la blanca eta olarizu federazioen hitzarmena,0.0,10500.0,0.0
244003,3411,48983,,Arabako Euskal Pilota Federazioaren eta Emakume Zuriaren arteko hitzarmena,0.0,12100.0,9680.0
244004,2381,22669,,"Genero ikuspegia aztertzea, kirolean",15000.0,15000.0,0.0
244004,2381,22669,R,"Genero ikuspegia aztertzea, kirolean",0.0,13607.96,13607.96
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,55688.0,55688.0,32071.96
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,86331.0,86331.0,54749.64
244004,3401,13000,,Lan-kontratudun langile finkoen ordainsariak,0.0,0.0,16.27
244004,3401,14100,,Bestelako langileak,15448.0,15448.0,8443.85
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",39719.0,39719.0,24210.03
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2283.0,2283.0,1215.45
244004,3411,22640,,Emakumeen hiru hiriburuak eskupilota babestea,0.0,0.0,0.0
244004,3411,22768,,Muntaketa berezien zerbitzua,0.0,0.0,0.0
244004,3421,21200,,Makinak eta instalazioak onik zaintzea,12100.0,12100.0,2131.24
244004,3421,22115,,Berariazko material teknikoa,25000.0,25000.0,25199.6
244004,3421,22659,,Kirolaren Foroa,6000.0,6000.0,5000.0
244004,3421,22672,,Ekitaldien gida prestatzea,6000.0,6000.0,0.0
244004,3421,22673,,Kirol ekitaldi handiak sustatzea hirian,80000.0,237200.0,86080.0
244004,3421,22674,,Kirol autoktonoa sustatzea,37000.0,14400.0,18150.0
244004,3421,22674,R,Kirol autoktonoa sustatzea,0.0,12100.0,12100.0
244004,3421,22686,,Kirol zerbitzuak,1779533.6,1762533.6,179458.38
244004,3421,62300,,Kiroleko material inbentariagarria,27000.0,27000.0,22780.37
244004,3421,62300,R,Kiroleko material inbentariagarria,0.0,4792.57,0.0
244004,3421,62305,,Berariazko material teknikoa - Kirola,70000.0,70000.0,1144.06
244004,3421,62305,R,Berariazko material teknikoa - Kirola,0.0,59049.31,59049.31
244005,3401,12000,,Funtzionarioen oinarrizko ordainsariak,165245.0,165245.0,0.0
244005,3401,12100,,Funtzionarioen ordainsari osagarriak,161471.0,161471.0,0.0
244005,3401,14100,,Bestelako langileak,156534.0,156534.0,0.0
244005,3401,16000,,"Gizarte Segurantza, enpresaren kontura",131158.0,131158.0,0.0
244005,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7584.0,7584.0,0.0
244006,3401,12000,,Funtzionarioen oinarrizko ordainsariak,27655.0,27655.0,0.0
244006,3401,12100,,Funtzionarioen ordainsari osagarriak,32627.0,32627.0,0.0
244006,3401,16000,,"Gizarte Segurantza, enpresaren kontura",13582.0,13582.0,0.0
244006,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1380.0,1380.0,0.0
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,1801037.0,1801037.0,1293221.42
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",414596.0,414596.0,304856.28
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,1108.4
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,638118.0,638118.0,455625.0
9015,2111,16103,,"Pentsioak, Udalaren kontura, Arabako Mutua Forala",98000.0,98000.0,53024.8
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",4000.0,4000.0,0.0
9015,2111,16110,,Pentsiodunentzako hobekuntza,0.0,0.0,294.5
#,,,,,411847291.8,507818037.43,286564952.9
