#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2022ko Hasierako kreditua,2022ko Behin-betiko kreditua,Behartua
244004,3421,22115,,Berariazko material teknikoa,25000.0,25000.0,468.45
244004,3421,22659,,Kirolaren Foroa,6000.0,6000.0,5000.0
244004,3421,22672,,Ekitaldien gida prestatzea,6000.0,6000.0,0.0
244004,3421,22673,,Kirol ekitaldi handiak sustatzea hirian,80000.0,80000.0,0.0
244004,3421,22674,,Kirol autoktonoa sustatzea,37000.0,37000.0,0.0
244004,3421,22674,R,Kirol autoktonoa sustatzea,0.0,12100.0,12100.0
244004,3421,22686,,Kirol zerbitzuak,1779533.6,1779533.6,58083.37
244004,3421,62300,,Kiroleko material inbentariagarria,27000.0,27000.0,402.19
244004,3421,62300,R,Kiroleko material inbentariagarria,0.0,4792.57,0.0
244004,3421,62305,,Berariazko material teknikoa - Kirola,70000.0,70000.0,1144.06
244004,3421,62305,R,Berariazko material teknikoa - Kirola,0.0,59049.31,29057.35
244005,3401,12000,,Funtzionarioen oinarrizko ordainsariak,165245.0,165245.0,0.0
244005,3401,12100,,Funtzionarioen ordainsari osagarriak,161471.0,161471.0,0.0
244005,3401,14100,,Bestelako langileak,156534.0,156534.0,0.0
244005,3401,16000,,"Gizarte Segurantza, enpresaren kontura",131158.0,131158.0,0.0
244005,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7584.0,7584.0,0.0
244006,3401,12000,,Funtzionarioen oinarrizko ordainsariak,27655.0,27655.0,0.0
244006,3401,12100,,Funtzionarioen ordainsari osagarriak,32627.0,32627.0,0.0
244006,3401,16000,,"Gizarte Segurantza, enpresaren kontura",13582.0,13582.0,0.0
244006,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1380.0,1380.0,0.0
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,1801037.0,1801037.0,394094.66
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",414596.0,414596.0,102879.27
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1559.0,1559.0,332.52
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,638118.0,638118.0,151875.0
9015,2111,16103,,"Pentsioak, Udalaren kontura",98000.0,98000.0,14570.02
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",4000.0,4000.0,0.0
9015,2111,16110,,Pentsiodunentzako hobekuntza,0.0,0.0,294.5
#,,,,,411847291.8,460343141.97,78240099.37
